2/05/12;30;15;8;8;3;1
3/05/12;30;15;8;8;3;1
4/05/12;30;15;8;8;3;1
5/05/12;30;15;8;8;3;1
6/05/12;30;15;8;8;3;1
7/05/12;30;15;8;8;3;1
8/05/12;30;15;8;8;3;1
9/05/12;30;15;8;8;3;1
10/05/12;30;15;8;8;3;1
11/05/12;30;15;8;8;3;1
12/05/12;30;15;8;8;3;1
13/05/12;30;15;8;8;3;1
14/05/12;30;15;9;8;3;1
15/05/12;30;15;8;8;3;1
16/05/12;30;15;8;8;3;1
17/05/12;30;15;8;8;3;1
18/05/12;30;15;8;8;3;1
19/05/12;30;15;8;8;3;1
20/05/12;30;15;8;8;3;1
21/05/12;30;15;8;8;3;1
22/05/12;30;15;8;8;3;1
23/05/12;30;15;8;8;3;1
24/05/12;30;15;8;8;3;1
25/05/12;30;15;8;8;3;1
26/05/12;30;15;8;8;3;1
27/05/12;30;15;8;8;3;1
28/05/12;30;15;8;8;3;1
29/05/12;30;15;8;8;3;1
30/05/12;30;15;8;8;3;1
31/05/12;30;15;8;8;3;1
1/06/12;30;15;8;8;3;1
2/06/12;30;15;8;8;3;1
3/06/12;30;15;8;8;3;1
4/06/12;30;15;8;8;3;1
5/06/12;30;15;8;8;3;1
6/06/12;30;15;8;8;3;1
7/06/12;30;15;8;8;3;1
8/06/12;30;15;8;8;3;1
9/06/12;30;15;8;8;3;1
10/06/12;30;15;8;8;3;1
11/06/12;30;15;8;8;3;1
12/06/12;30;15;8;8;3;1
13/06/12;30;15;8;8;3;1
14/06/12;30;15;8;8;3;1
15/06/12;38;20;8;8;3;1
16/06/12;38;20;8;8;3;1
17/06/12;38;20;8;8;3;1
18/06/12;38;20;8;8;3;1
19/06/12;38;20;8;8;3;1
20/06/12;38;20;8;8;3;1
21/06/12;45;25;8;8;2;1
22/06/12;45;25;8;8;3;1
23/06/12;45;25;8;8;3;1
24/06/12;24;16;8;8;2;1
25/06/12;45;25;8;8;3;1
26/06/12;45;25;8;8;3;1
27/06/12;45;25;8;8;3;1
28/06/12;30;15;8;8;3;1
29/06/12;30;15;8;8;3;1
30/06/12;30;15;8;8;3;1
1/07/12;30;15;8;8;2;1
2/07/12;30;15;8;8;2;1
3/07/12;30;15;8;8;2;1
4/07/12;30;15;8;8;2;1
5/07/12;30;15;8;8;2;1
6/07/12;30;15;8;8;2;1
7/07/12;30;15;8;8;2;1
8/07/12;30;15;8;8;2;1
9/07/12;30;15;8;8;2;1
10/07/12;30;15;8;8;2;1
11/07/12;30;15;8;8;2;1
12/07/12;30;15;8;8;2;1
13/07/12;30;15;8;8;2;1
14/07/12;45;25;8;8;3;1
15/07/12;45;25;8;8;3;1
16/07/12;45;25;8;8;3;1
17/07/12;45;25;8;8;3;1
18/07/12;45;25;8;8;4;1
19/07/12;45;25;8;8;4;1
20/07/12;45;25;8;8;4;1
21/07/12;45;25;8;8;4;1
22/07/12;45;25;8;8;4;1
23/07/12;45;25;8;8;4;1
24/07/12;45;25;8;8;4;1
25/07/12;45;25;8;8;4;1
26/07/12;45;25;8;8;4;1
27/07/12;45;25;8;8;4;1
28/07/12;45;25;8;8;4;1
29/07/12;45;25;8;8;4;1
30/07/12;45;25;8;8;4;1
31/07/12;45;25;8;8;4;1
1/08/12;40;30;8;8;4;1
2/08/12;40;30;8;8;4;1
3/08/12;40;30;8;8;4;1
4/08/12;40;30;8;8;4;1
5/08/12;40;30;8;8;4;1
6/08/12;40;30;8;8;4;1
7/08/12;40;30;8;8;4;1
8/08/12;40;30;8;8;4;1
9/08/12;40;30;8;8;4;1
10/08/12;40;30;8;8;4;1
11/08/12;40;30;8;8;4;1
12/08/12;40;30;8;8;4;1
13/08/12;40;30;8;8;4;1
14/08/12;40;30;8;8;4;1
15/08/12;40;30;8;8;4;1
16/08/12;40;30;8;8;4;1
17/08/12;40;30;8;8;4;1
18/08/12;40;30;8;8;4;1
19/08/12;40;30;8;8;4;1
20/08/12;40;30;8;8;4;1
21/08/12;40;30;8;8;4;1
22/08/12;40;30;8;8;4;1
23/08/12;40;30;8;8;4;1
24/08/12;40;30;8;8;4;1
25/08/12;40;30;8;8;4;1
26/08/12;40;30;8;8;4;1
27/08/12;40;30;8;8;4;1
28/08/12;40;30;8;8;4;1
29/08/12;40;30;8;8;4;1
30/08/12;40;30;8;8;4;1
31/08/12;40;30;8;8;4;1
1/09/12;36;20;8;8;3;1
2/09/12;36;20;8;8;3;1
3/09/12;36;20;8;8;3;1
4/09/12;36;20;8;8;3;1
5/09/12;36;20;8;8;3;1
6/09/12;36;20;8;8;3;1
7/09/12;36;20;8;8;3;1
8/09/12;36;20;8;8;3;1
9/09/12;36;20;8;8;3;1
10/09/12;36;20;8;8;3;1
11/09/12;36;20;8;8;3;1
12/09/12;36;20;8;8;3;1
13/09/12;36;20;8;8;3;1
14/09/12;36;20;8;8;3;1
15/09/12;36;20;8;8;3;1
16/09/12;36;20;8;8;3;1
17/09/12;36;20;8;8;3;1
18/09/12;36;20;8;8;3;1
19/09/12;36;20;8;8;3;1
20/09/12;36;20;8;8;3;1
21/09/12;36;20;8;8;3;1
22/09/12;36;20;8;8;3;1
23/09/12;36;20;8;8;3;1
24/09/12;36;20;8;8;3;1
25/09/12;36;20;8;8;3;1
26/09/12;36;20;8;8;3;1
27/09/12;36;20;8;8;3;1
28/09/12;36;20;8;8;3;1
29/09/12;36;20;8;8;3;1
30/09/12;36;20;8;8;3;1
1/10/12;35;18;8;8;3;1
2/10/12;35;18;8;8;3;1
3/10/12;35;18;8;8;3;1
4/10/12;35;18;8;8;3;1
5/10/12;35;18;8;8;3;1
6/10/12;35;18;8;8;3;1
7/10/12;35;18;8;8;3;1
8/10/12;35;18;8;8;3;1
9/10/12;35;18;8;8;3;1
10/10/12;35;18;8;8;3;1
11/10/12;35;18;8;8;3;1
12/10/12;35;18;8;8;3;1
13/10/12;35;18;8;8;3;1
14/10/12;35;18;8;8;3;1
15/10/12;35;18;8;8;3;1
16/10/12;35;18;8;8;3;1
17/10/12;35;18;8;8;3;1
18/10/12;35;18;8;8;3;1
19/10/12;35;18;8;8;3;1
20/10/12;35;18;8;8;3;1
21/10/12;35;18;8;8;3;1
22/10/12;35;18;8;8;3;1
23/10/12;35;18;8;8;3;1
24/10/12;35;18;8;8;3;1
25/10/12;35;18;8;8;3;1
26/10/12;35;18;8;8;3;1
27/10/12;35;18;8;8;3;1
28/10/12;35;18;8;8;3;1
29/10/12;35;18;8;8;3;1
30/10/12;35;18;8;8;3;1
31/10/12;35;18;8;8;3;1
1/11/12;25;15;8;8;2;1
2/11/12;25;15;8;8;2;1
3/11/12;25;15;8;8;2;1
4/11/12;25;15;8;8;2;1
5/11/12;25;15;8;8;2;1
6/11/12;25;15;8;8;2;1
7/11/12;25;15;8;8;2;1
8/11/12;25;15;8;8;2;1
9/11/12;25;15;8;8;2;1
10/11/12;25;15;8;8;2;1
11/11/12;25;15;8;8;2;1
12/11/12;25;15;8;8;2;1
13/11/12;25;15;8;8;2;1
14/11/12;25;15;8;8;2;1
15/11/12;25;15;8;8;2;1
16/11/12;25;15;8;8;2;1
17/11/12;25;15;8;8;2;1
18/11/12;25;15;8;8;2;1
19/11/12;25;15;8;8;2;1
20/11/12;25;15;8;8;2;1
21/11/12;25;15;8;8;2;1
22/11/12;25;15;8;8;2;1
23/11/12;25;15;8;8;2;1
24/11/12;25;15;8;8;2;1
25/11/12;25;15;8;8;2;1
26/11/12;25;15;8;8;2;1
27/11/12;25;15;8;8;2;1
28/11/12;25;15;8;8;2;1
29/11/12;25;15;8;8;2;1
30/11/12;25;15;8;8;2;1
1/12/12;25;15;8;8;2;1
2/12/12;25;15;8;8;2;1
3/12/12;25;15;8;8;2;1
4/12/12;25;15;8;8;2;1
5/12/12;25;15;8;8;2;1
6/12/12;25;15;8;8;2;1
7/12/12;25;15;8;8;2;1
8/12/12;25;15;8;8;2;1
9/12/12;25;15;8;8;2;1
10/12/12;25;15;8;8;2;1
11/12/12;25;15;8;8;2;1
12/12/12;25;15;8;8;2;1
13/12/12;25;15;8;8;2;1
14/12/12;25;15;8;8;2;1
15/12/12;45;25;8;8;3;1
16/12/12;45;25;8;8;3;1
17/12/12;45;25;8;8;3;1
18/12/12;45;25;8;8;3;1
19/12/12;45;25;8;8;3;1
20/12/12;45;25;8;8;3;1
21/12/12;45;25;8;8;3;1
22/12/12;45;25;8;8;3;1
23/12/12;45;25;8;8;3;1
24/12/12;45;25;8;8;3;1
25/12/12;45;25;8;8;3;1
26/12/12;45;25;8;8;3;1
27/12/12;45;25;8;8;3;1
28/12/12;45;25;8;8;3;1
29/12/12;45;25;8;8;3;1
30/12/12;45;25;8;8;3;1
31/12/12;45;25;8;8;3;1
;;;;;;
