82387;41;OLLA - MAPI;12/04/2014;EJECUTIVO;10;44;MAPI - OLLA;12/04/2014;EJECUTIVO;10
82082;41;OLLA - MAPI;13/04/2014;EJECUTIVO;10;44;MAPI - OLLA;13/04/2014;EJECUTIVO;10
82388;41;OLLA - MAPI;14/04/2014;EJECUTIVO;10;44;MAPI - OLLA;14/04/2014;EJECUTIVO;10
82083;41;OLLA - MAPI;15/04/2014;EJECUTIVO;10;44;MAPI - OLLA;15/04/2014;EJECUTIVO;10
82084;41;OLLA - MAPI;16/04/2014;EJECUTIVO;10;44;MAPI - OLLA;16/04/2014;EJECUTIVO;10
82085;41;OLLA - MAPI;17/04/2014;EJECUTIVO;10;44;MAPI - OLLA;17/04/2014;EJECUTIVO;10
82086;41;OLLA - MAPI;18/04/2014;EJECUTIVO;10;44;MAPI - OLLA;18/04/2014;EJECUTIVO;10
82087;41;OLLA - MAPI;19/04/2014;EJECUTIVO;10;44;MAPI - OLLA;19/04/2014;EJECUTIVO;10
82088;41;OLLA - MAPI;20/04/2014;EJECUTIVO;10;44;MAPI - OLLA;20/04/2014;EJECUTIVO;10
82089;41;OLLA - MAPI;21/04/2014;EJECUTIVO;10;44;MAPI - OLLA;21/04/2014;EJECUTIVO;10
82091;41;OLLA - MAPI;22/04/2014;EJECUTIVO;10;44;MAPI - OLLA;22/04/2014;EJECUTIVO;10
82389;41;OLLA - MAPI;23/04/2014;EJECUTIVO;10;44;MAPI - OLLA;23/04/2014;EJECUTIVO;10
82093;41;OLLA - MAPI;24/04/2014;EJECUTIVO;10;44;MAPI - OLLA;24/04/2014;EJECUTIVO;10
82094;41;OLLA - MAPI;25/04/2014;EJECUTIVO;10;44;MAPI - OLLA;25/04/2014;EJECUTIVO;10
82096;41;OLLA - MAPI;26/04/2014;EJECUTIVO;10;44;MAPI - OLLA;26/04/2014;EJECUTIVO;10
82097;41;OLLA - MAPI;27/04/2014;EJECUTIVO;10;44;MAPI - OLLA;27/04/2014;EJECUTIVO;10
82099;41;OLLA - MAPI;28/04/2014;EJECUTIVO;10;44;MAPI - OLLA;28/04/2014;EJECUTIVO;10
82100;41;OLLA - MAPI;29/04/2014;EJECUTIVO;10;44;MAPI - OLLA;29/04/2014;EJECUTIVO;10
82101;41;OLLA - MAPI;30/04/2014;EJECUTIVO;10;44;MAPI - OLLA;30/04/2014;EJECUTIVO;10
82390;41;OLLA - MAPI;01/05/2014;EJECUTIVO;10;44;MAPI - OLLA;01/05/2014;EJECUTIVO;10
82391;41;OLLA - MAPI;02/05/2014;EJECUTIVO;10;44;MAPI - OLLA;02/05/2014;EJECUTIVO;10
82103;43;OLLA - MAPI;03/05/2014;EJECUTIVO;10;46;MAPI - OLLA;03/05/2014;EJECUTIVO;10
