61240;VIAJES PACIFICO SAC;41;OLLA - MAPI;27/06/2013;EJECUTIVO;10;44;MAPI - OLLA;27/06/2013;EJECUTIVO;10
61226;VIAJES PACIFICO SAC;41;OLLA - MAPI;28/06/2013;EJECUTIVO;10;44;MAPI - OLLA;28/06/2013;EJECUTIVO;10
61227;VIAJES PACIFICO SAC;41;OLLA - MAPI;29/06/2013;EJECUTIVO;10;44;MAPI - OLLA;29/06/2013;EJECUTIVO;10
61228;VIAJES PACIFICO SAC;41;OLLA - MAPI;30/06/2013;EJECUTIVO;10;44;MAPI - OLLA;30/06/2013;EJECUTIVO;10
61358;VIAJES PACIFICO SAC;41;OLLA - MAPI;01/07/2013;EJECUTIVO;10;44;MAPI - OLLA;01/07/2013;EJECUTIVO;10
61359;VIAJES PACIFICO SAC;41;OLLA - MAPI;02/07/2013;EJECUTIVO;10;44;MAPI - OLLA;02/07/2013;EJECUTIVO;10
61360;VIAJES PACIFICO SAC;41;OLLA - MAPI;03/07/2013;EJECUTIVO;10;44;MAPI - OLLA;03/07/2013;EJECUTIVO;10
61361;VIAJES PACIFICO SAC;41;OLLA - MAPI;04/07/2013;EJECUTIVO;10;44;MAPI - OLLA;04/07/2013;EJECUTIVO;10
61362;VIAJES PACIFICO SAC;41;OLLA - MAPI;05/07/2013;EJECUTIVO;10;44;MAPI - OLLA;05/07/2013;EJECUTIVO;10
61363;VIAJES PACIFICO SAC;41;OLLA - MAPI;06/07/2013;EJECUTIVO;10;44;MAPI - OLLA;06/07/2013;EJECUTIVO;10
61364;VIAJES PACIFICO SAC;41;OLLA - MAPI;07/07/2013;EJECUTIVO;10;44;MAPI - OLLA;07/07/2013;EJECUTIVO;10
61365;VIAJES PACIFICO SAC;41;OLLA - MAPI;08/07/2013;EJECUTIVO;10;44;MAPI - OLLA;08/07/2013;EJECUTIVO;10
61366;VIAJES PACIFICO SAC;41;OLLA - MAPI;09/07/2013;EJECUTIVO;10;44;MAPI - OLLA;09/07/2013;EJECUTIVO;10
61367;VIAJES PACIFICO SAC;41;OLLA - MAPI;10/07/2013;EJECUTIVO;10;44;MAPI - OLLA;10/07/2013;EJECUTIVO;9
61368;VIAJES PACIFICO SAC;41;OLLA - MAPI;11/07/2013;EJECUTIVO;10;44;MAPI - OLLA;11/07/2013;EJECUTIVO;10
61369;VIAJES PACIFICO SAC;41;OLLA - MAPI;12/07/2013;EJECUTIVO;10;44;MAPI - OLLA;12/07/2013;EJECUTIVO;10
61370;VIAJES PACIFICO SAC;41;OLLA - MAPI;13/07/2013;EJECUTIVO;10;44;MAPI - OLLA;13/07/2013;EJECUTIVO;10
61371;VIAJES PACIFICO SAC;41;OLLA - MAPI;14/07/2013;EJECUTIVO;10;44;MAPI - OLLA;14/07/2013;EJECUTIVO;10
61372;VIAJES PACIFICO SAC;41;OLLA - MAPI;15/07/2013;EJECUTIVO;10;44;MAPI - OLLA;15/07/2013;EJECUTIVO;10
61374;VIAJES PACIFICO SAC;41;OLLA - MAPI;16/07/2013;EJECUTIVO;10;44;MAPI - OLLA;16/07/2013;EJECUTIVO;10
61375;VIAJES PACIFICO SAC;41;OLLA - MAPI;17/07/2013;EJECUTIVO;10;44;MAPI - OLLA;17/07/2013;EJECUTIVO;10
61376;VIAJES PACIFICO SAC;41;OLLA - MAPI;18/07/2013;TURISTA;10;44;MAPI - OLLA;18/07/2013;EJECUTIVO;10
61377;VIAJES PACIFICO SAC;41;OLLA - MAPI;19/07/2013;EJECUTIVO;10;44;MAPI - OLLA;19/07/2013;EJECUTIVO;10
61378;VIAJES PACIFICO SAC;41;OLLA - MAPI;20/07/2013;EJECUTIVO;10;44;MAPI - OLLA;20/07/2013;EJECUTIVO;10
61379;VIAJES PACIFICO SAC;41;OLLA - MAPI;21/07/2013;EJECUTIVO;10;44;MAPI - OLLA;21/07/2013;EJECUTIVO;10
61380;VIAJES PACIFICO SAC;41;OLLA - MAPI;22/07/2013;EJECUTIVO;10;44;MAPI - OLLA;22/07/2013;EJECUTIVO;10
61381;VIAJES PACIFICO SAC;43;OLLA - MAPI;23/07/2013;EJECUTIVO;10;46;MAPI - OLLA;23/07/2013;EJECUTIVO;10
61382;VIAJES PACIFICO SAC;41;OLLA - MAPI;24/07/2013;EJECUTIVO;10;44;MAPI - OLLA;24/07/2013;EJECUTIVO;10
61383;VIAJES PACIFICO SAC;41;OLLA - MAPI;25/07/2013;EJECUTIVO;10;44;MAPI - OLLA;25/07/2013;EJECUTIVO;10
61384;VIAJES PACIFICO SAC;41;OLLA - MAPI;26/07/2013;EJECUTIVO;10;44;MAPI - OLLA;26/07/2013;EJECUTIVO;10
61385;VIAJES PACIFICO SAC;41;OLLA - MAPI;27/07/2013;EJECUTIVO;10;44;MAPI - OLLA;27/07/2013;EJECUTIVO;10
61386;VIAJES PACIFICO SAC;43;OLLA - MAPI;28/07/2013;EJECUTIVO;10;46;MAPI - OLLA;28/07/2013;EJECUTIVO;10
61387;VIAJES PACIFICO SAC;41;OLLA - MAPI;29/07/2013;EJECUTIVO;10;44;MAPI - OLLA;29/07/2013;EJECUTIVO;10
61388;VIAJES PACIFICO SAC;41;OLLA - MAPI;30/07/2013;EJECUTIVO;10;44;MAPI - OLLA;30/07/2013;EJECUTIVO;10
61389;VIAJES PACIFICO SAC;41;OLLA - MAPI;31/07/2013;EJECUTIVO;10;44;MAPI - OLLA;31/07/2013;EJECUTIVO;10
61509;VIAJES PACIFICO SAC;41;OLLA - MAPI;01/08/2013;EJECUTIVO;10;44;MAPI - OLLA;01/08/2013;EJECUTIVO;10
61510;VIAJES PACIFICO SAC;41;OLLA - MAPI;02/08/2013;EJECUTIVO;10;44;MAPI - OLLA;02/08/2013;EJECUTIVO;10
61511;VIAJES PACIFICO SAC;41;OLLA - MAPI;03/08/2013;EJECUTIVO;10;44;MAPI - OLLA;03/08/2013;EJECUTIVO;10
61512;VIAJES PACIFICO SAC;41;OLLA - MAPI;04/08/2013;EJECUTIVO;10;44;MAPI - OLLA;04/08/2013;EJECUTIVO;10
61513;VIAJES PACIFICO SAC;41;OLLA - MAPI;05/08/2013;EJECUTIVO;10;44;MAPI - OLLA;05/08/2013;EJECUTIVO;10
61514;VIAJES PACIFICO SAC;41;OLLA - MAPI;06/08/2013;EJECUTIVO;10;44;MAPI - OLLA;06/08/2013;EJECUTIVO;10
61515;VIAJES PACIFICO SAC;41;OLLA - MAPI;07/08/2013;EJECUTIVO;10;44;MAPI - OLLA;07/08/2013;EJECUTIVO;10
61516;VIAJES PACIFICO SAC;41;OLLA - MAPI;08/08/2013;EJECUTIVO;10;44;MAPI - OLLA;08/08/2013;EJECUTIVO;10
61517;VIAJES PACIFICO SAC;41;OLLA - MAPI;09/08/2013;EJECUTIVO;10;44;MAPI - OLLA;09/08/2013;EJECUTIVO;10
61518;VIAJES PACIFICO SAC;41;OLLA - MAPI;10/08/2013;EJECUTIVO;10;44;MAPI - OLLA;10/08/2013;EJECUTIVO;10
